,Year,Month,Lat,Lon,SST,Chla,SSH,SOI,SSS,DO,BT,Q,E,predict_CPUE
48,2015,11,29.25,122.75,21.289,0.93163294,0.0829,2.6,33.511,6.728,20.453,83.75,54.71,28.28241697272583
49,2015,11,29.25,123.0,22.00665,0.5829811,0.0888,2.6,33.538,6.781,22.033,65.58,98.41,36.73006919547425
50,2015,11,29.25,123.25,22.34832,0.5829811,0.084,2.6,33.935,6.569,22.158,470.08,44.21,20.534061478357525
51,2015,11,29.0,122.25,19.75033,1.5802141,0.0354,2.6,29.112,6.93,22.11,151.76,0.0,0.21934080285240798
52,2015,11,29.0,122.5,20.82598,1.6867847,0.0632,2.6,31.295,6.666,20.862,208.97,56.28,47.50488394071553
53,2015,11,29.0,122.75,21.768,0.69309324,0.0776,2.6,33.789,6.664,20.862,102.17,217.66,126.04977589666227
54,2015,11,29.0,123.0,22.27633,0.2559397,0.0812,2.6,33.896,6.699,20.806,41.94,25.7,36.79460150634597
55,2015,11,29.0,122.25,19.75033,1.5802141,0.0354,2.6,29.112,6.93,22.11,3.63,0.0,0.21934080285240798
56,2015,11,28.75,122.0,19.37066,12.230373,0.0396,2.6,26.977,7.539,22.237,8.64,0.0,0.6042336030992013
57,2015,11,28.75,122.25,20.35165,3.0064883,0.0431,2.6,28.339,7.175,21.68,108.27,11.95,7.649401757902076
58,2015,11,28.75,122.5,21.48965,0.94604754,0.057,2.6,33.387,6.688,21.684,59.94,63.04,65.6738490000788
59,2015,11,28.5,121.75,19.15667,13.840261,0.0761,2.6,27.857,7.374,20.033,22.28,0.0,0.2799095000655778
60,2015,11,28.5,122.25,21.08532,3.6620386,0.0537,2.6,34.057,6.714,21.606,169.88,114.0,22.801259302584555
61,2015,11,28.5,122.5,22.103,2.4760444,0.0469,2.6,30.957,7.044,20.8195,29.77,171.72,111.66316231911017
62,2015,11,28.5,122.75,22.6103,0.37937364,0.0546,2.6,32.172,7.209,20.42625,28.19,223.94,125.72196494137962
63,2016,11,31.0,122.25,17.18966,6.98994,0.4497,-0.7,15.967,8.097,17.728,2.92,0.0,0.13815279032718153
64,2016,11,31.0,123.25,20.78332,1.3353282,0.1687,-0.7,28.099,7.25,21.578,16.66,5.39,2.292555470904022
65,2016,11,30.75,123.25,21.09698,1.4481299,0.1648,-0.7,33.372,6.706,21.861,0.0,2.57,2.5508523735489472
66,2016,11,30.75,123.5,21.51165,1.1093656,0.152,-0.7,33.985,6.088,21.98,31.55,10.58,8.667732802751978
67,2016,11,30.5,123.25,21.18432,1.1366307,0.1539,-0.7,26.475,7.024,21.733,31.72,0.0,1.008220278141113
68,2016,11,30.5,123.5,21.62264,0.9266297,0.1459,-0.7,33.877,6.203,21.798,108.36,28.54,15.787666842411447
69,2016,11,30.5,123.75,21.84698,1.184246,0.1582,-0.7,33.999,5.816,21.86,26.01,4.67,9.637964953662168
70,2016,11,30.25,122.75,19.417,3.654485,0.2517,-0.7,33.1375,6.67,21.886,0.0,0.0,0.6211293532026296
71,2016,11,30.0,123.0,20.84432,2.6308303,0.1664,-0.7,32.276,7.524,21.912,39.75,11.9,6.4668476195946445
72,2016,11,29.75,122.5,19.80032,6.9222174,0.2697,-0.7,23.374,7.708,21.407,0.0,0.0,0.410439841450686
73,2016,11,29.75,122.75,20.48367,2.4066257,0.1738,-0.7,26.002,7.74,21.706,0.0,3.17,2.7071476882406755
74,2016,11,29.75,123.0,21.39898,1.5614609,0.1514,-0.7,33.011,6.479,21.958,0.0,38.17,21.160954624196044
75,2016,11,29.75,123.25,22.01733,1.2090318,0.1328,-0.7,33.371,5.634,21.918,0.0,13.62,8.381148265694918
76,2016,11,29.75,122.25,19.67098,10.000232,0.367,-0.7,29.5005,6.521,20.7945,0.0,6.34,2.217655635370542
77,2016,11,29.5,122.25,19.531,9.390399,0.2957,-0.7,25.63,7.408,19.671,0.0,0.0,0.42293712387305993
78,2016,11,29.5,122.5,19.98165,3.3815832,0.2338,-0.7,24.861,7.38,21.237,0.0,13.28,4.55950664056027
79,2016,11,29.5,123.0,21.816,1.2029122,0.1294,-0.7,30.413,7.184,21.841,0.0,7.74,9.190070750418327
80,2016,11,29.5,123.25,22.37,1.0301323,0.1442,-0.7,32.481,6.787,21.801,3.43,0.0,0.9008999479084421
81,2016,11,29.25,122.5,20.33633,2.9066467,0.1824,-0.7,27.916,7.357,21.198,40.51,0.0,0.7132431005472284
82,2016,11,29.25,123.0,22.197,0.7685274,0.1436,-0.7,33.526,6.618,21.782,18.88,0.0,0.48523625687667016
83,2016,11,29.25,123.25,22.66766,0.6841182,0.1553,-0.7,33.646,6.758,21.595,27.44,0.0,0.2412409259964008
84,2016,11,29.0,122.75,22.06298,1.7063539,0.1444,-0.7,33.068,6.801,22.542,49.81,23.21,19.740885392840166
85,2016,11,28.5,122.75,22.94265,1.0067041,0.1095,-0.7,32.641,7.052,19.954,0.0,4.38,21.410017643391214
86,2017,11,31.0,123.25,20.97332,1.364618,0.2178,-0.8,34.082,6.914,21.156,0.0,0.0,1.5126643700410178
87,2017,11,30.5,123.5,21.62267,3.061005,0.2142,-0.8,33.641,6.990875,19.4135,224.4743868,0.830291095,2.762383584543795
88,2017,11,30.5,123.75,21.77032,2.6658573,0.1869,-0.8,33.2,7.06775,17.671,0.0,1.899034853,15.123915624679189
89,2017,11,30.25,122.0,18.098,6.624239,0.2301,-0.8,34.066,7.144625,19.41725,0.0,0.0,0.0319682902466607
90,2017,11,30.25,122.25,17.987,6.119044,0.2301,-0.8,33.5445,7.2215,21.1635,0.0,0.0,0.0
91,2017,11,30.25,123.25,21.41232,2.7145846,0.2024,-0.8,33.023,7.27915625,21.165375,11.05095719,43.61654693,20.06215498355451
92,2017,11,30.0,123.25,21.57467,1.7106447,0.1807,-0.8,34.05,7.3368125,21.1663125,0.0,34.77031762,18.190571393445584
93,2017,11,30.0,123.5,21.77734,1.2010524,0.1803,-0.8,31.98,7.37525,21.16725,2.737508803,53.21410362,25.05370217754057
94,2017,11,30.0,123.0,21.04934,1.7953027,0.1944,-0.8,34.0,7.452125,21.169125,5.894595017,2.050531662,4.2146578993740125
95,2017,11,29.75,122.5,19.05267,3.776945,0.156,-0.8,27.254,7.529,21.171,2.133828215,0.0,0.15815559689055236
96,2017,11,29.75,122.75,20.45165,2.3315535,0.1209,-0.8,27.417,7.449,21.626,10.65875773,0.0,3.628401479641812
97,2017,11,29.75,123.0,21.39965,1.967208,0.1659,-0.8,33.884,6.769,22.016,0.0,0.754045788,1.447254451186983
98,2017,11,29.75,123.25,21.66833,1.6912616,0.1614,-0.8,33.941,6.718,22.184,0.213431683,0.0,2.787546190062304
99,2017,11,29.5,122.0,18.26565,10.305676,0.0054,-0.8,28.531,7.118,21.7305,0.0,0.0,0.04698877343188612
100,2017,11,29.75,122.25,18.69033,8.116135,0.0474,-0.8,33.876,6.784,22.057,0.426863365,0.0,0.00608634220986759
101,2017,11,29.5,122.5,19.354,4.2285404,0.0397,-0.8,23.178,7.467,21.445,0.0,0.0,0.21816634427691706
102,2017,11,29.5,123.0,21.57934,2.3157554,0.146,-0.8,33.811,6.85,21.93,5.754247517,0.0,0.6273831344981564
103,2017,11,29.5,123.25,21.72332,1.7722039,0.1469,-0.8,33.866,6.758,22.088,2.781726264,0.0,1.426817395482181
104,2017,11,29.25,122.75,21.289,1.5249149,0.0554,-0.8,33.899,6.789,22.153,2.931128442,0.0,3.487572287520801
105,2017,11,29.25,123.0,21.71365,1.5249149,0.1353,-0.8,34.01,6.594,22.225,4.094805405,0.0,0.645853662147001
106,2017,11,29.25,123.25,21.795,0.5759545,0.1287,-0.8,34.023,6.561,22.217,0.0,2.201240395,3.372227337515831
107,2017,11,29.0,123.0,21.88467,1.5035167,0.1198,-0.8,34.014,6.565,22.149,13.7214588,0.567118471,2.936204483546549
108,2017,11,29.0,122.0,18.20132,12.604313,-0.1096,-0.8,29.8925,7.022,7.022,0.522907622,0.0,0.09794553258207417
109,2017,11,29.0,122.25,19.20965,6.536393,-0.0685,-0.8,25.771,7.479,20.048,16.34,0.0,0.08696442238537627
110,2017,11,28.75,122.25,19.9333,5.0946307,-0.0085,-0.8,31.169,6.998,21.354,2.290833394,0.0,0.27645815650525174
111,2017,11,28.75,122.5,21.40966,2.73379,0.0208,-0.8,33.853,6.691,22.174,7.848845506,6.60320456,11.08542300128119
112,2017,11,28.75,122.75,21.91232,2.9680855,0.0638,-0.8,33.978,6.628,22.233,0.0,1.750222144,5.425696920269325
113,2017,11,28.5,122.0,19.13998,2.6337945,0.0371,-0.8,26.429,7.7,20.084,0.0,0.0,0.4451694546900553
114,2017,11,28.5,122.25,20.738,1.245909,0.0475,-0.8,33.432,6.956,21.975,3.514508374,10.94912951,12.767608739754499
115,2017,11,28.5,122.5,21.85467,0.4116591,0.0574,-0.8,33.913,6.619,23.351,8.46094931,22.78087973,22.717125114434577
116,2017,11,28.5,122.75,22.13665,0.4427655,0.0637,-0.8,33.886,6.446,22.86,33.77352912,34.11514438,27.74680871654671
117,2017,11,28.25,122.25,21.57433,1.6511606,0.0754,-0.8,33.633,6.895,22.597,10.02795421,15.75075515,17.19455588616736
118,2017,11,28.25,122.5,22.271,1.6511606,0.072,-0.8,33.749,6.871,22.614,2.945357221,85.68881292,21.14868878643494
119,2017,11,28.0,121.5,18.72866,10.485493,0.2437,-0.8,26.977,7.7,19.653,0.0,16.43355906,5.197268096642924
120,2017,11,28.0,121.75,19.80132,3.5569685,0.1845,-0.8,28.141,7.526,21.081,0.0,16.60736765,2.491531701837043
121,2017,11,28.0,122.0,21.279,2.2612143,0.1339,-0.8,33.324,6.998,22.191,16.81339467,34.25729164,23.023887103995268
122,2017,11,28.0,122.25,22.25433,2.2612143,0.094,-0.8,33.495,6.903,20.917,0.0,7.78512964,14.450271228767267
123,2017,11,28.0,121.75,19.80132,3.5569685,0.1845,-0.8,28.141,7.526,21.081,0.0,0.0,2.491531701837043
124,2017,11,27.75,121.0,18.68234,4.547822,0.3689,-0.8,26.066,7.993,17.903,0.0,0.0,0.3801241282862251
125,2017,11,27.75,121.5,19.713,3.1649413,0.2689,-0.8,29.206,7.423,20.534,9.146175342,0.0,0.293358848120685
126,2017,11,27.75,121.75,21.10833,2.8663666,0.2059,-0.8,33.686,7.033,21.068,22.74565157,22.80297493,10.85721853961247
127,2017,11,27.75,122.0,22.155,2.1663666,0.1576,-0.8,33.991,6.863,19.564,4.087453869,41.18660388,25.361305768396246
128,2017,11,27.5,121.25,19.71066,4.506273,0.3237,-0.8,28.815,7.645,18.795,0.0,0.0,0.3266453380303336
129,2017,11,27.5,121.5,20.92532,4.506273,0.2616,-0.8,32.633,7.208,20.224,0.0,1.416664651,4.27232120227507
130,2017,11,27.25,121.0,19.6963,3.4209297,0.3492,-0.8,27.504,8.13,18.213,0.0,0.0,0.18064678981359283
131,2017,11,27.0,120.5,19.483,10.930611,0.4235,-0.8,26.587,8.169,17.88,0.0,1.195217423,1.3983325321176658
132,2017,11,27.0,120.75,19.798,3.5565464,0.378,-0.8,30.004,7.667,18.348,3.163457721,0.413523885,0.46702344785752525
133,2017,11,27.0,121.0,20.67532,9.836812,0.3243,-0.8,32.571,7.349,19.62,8.642649199,22.26136915,12.693656319185825
134,2017,11,27.0,121.25,21.76467,7.777804,0.2654,-0.8,32.907,7.234,19.903,8.360701096,10.43918074,7.788449853446783
135,2017,11,27.5,121.75,22.021,1.2848458,0.2034,-0.8,32.739,7.2915,19.7615,79.49619168,12.62764578,12.214973729097535
136,2017,11,27.25,121.5,21.86465,1.21047,0.2379,-0.8,31.4555,7.4505,19.1255,28.50024402,2.373163435,4.175472917402243
137,2017,11,27.0,121.5,22.45165,4.91806,0.2099,-0.8,30.2055,7.682,19.058,9.497709878,27.05673441,14.172288237110878
138,2018,11,31.0,122.25,17.59533,13.158604,-0.0239,0.9,24.544,8.39,17.082,0.0,0.0,0.02690020073492727
139,2018,11,31.0,122.5,18.18032,12.98447,-0.0032,0.9,29.604,7.743,18.102,0.0,0.0,0.05832533107915028
140,2018,11,31.0,122.75,19.0713,6.017423,-0.0016,0.9,31.732,7.174,19.687,0.0,0.0,0.03169682226303716
141,2018,11,30.5,122.0,17.87832,21.194609,0.5159,0.9,19.021,8.267,18.115,0.0,0.0,0.0
142,2018,11,30.75,122.0,17.337,25.94795,0.2245,0.9,16.73,8.649,17.444,0.0,0.0,0.029633806415424013
143,2018,11,30.75,122.25,17.80865,15.520902,0.1847,0.9,22.435,8.208,18.02,0.0,0.0,0.0
144,2018,11,30.75,122.75,19.31732,9.544494,-0.0058,0.9,31.607,7.029,20.293,0.0,0.0,0.12161888653475694
145,2018,11,30.75,123.25,20.849,2.586586,0.1065,0.9,33.624,7.017,20.493,45.29,6.43,5.990670063106536
146,2018,11,30.75,123.5,21.0453,2.056847,0.1162,0.9,33.739,6.984,20.64,131.58,45.18,22.732383789080348
147,2018,11,30.75,121.5,17.0193,17.733688,0.1406,0.9,25.6955,7.6675,19.35,0.0,0.0,0.08135375006213175
148,2018,11,30.5,121.75,17.381,25.722315,0.4903,0.9,17.652,8.351,18.06,0.0,0.0,0.0
149,2018,11,30.5,122.0,17.87832,21.194609,0.5159,0.9,19.021,8.267,18.115,0.0,0.0,0.0
150,2018,11,30.5,122.25,18.08532,23.832582,0.3733,0.9,21.834,7.882,18.743,0.0,0.0,0.0
151,2018,11,30.5,122.5,18.59933,20.876095,0.2335,0.9,25.838,7.683,19.556,0.0,0.0,0.058579443344448645
152,2018,11,30.5,123.5,21.245,0.6080172,0.1106,0.9,33.58,6.772,20.952,44.55,6.84,7.762637245482802
153,2018,11,30.5,123.75,21.335,1.6889398,0.0899,0.9,33.622,6.842,20.826,41.06,11.42,10.9590638790511
154,2018,11,30.25,122.25,18.56167,22.144213,0.4986,0.9,26.168,7.5905,19.633,0.0,0.0,0.0
155,2018,11,30.25,121.75,17.86266,18.724043,0.7181,0.9,18.714,8.339,18.44,0.0,0.0,0.0
156,2018,11,30.25,121.5,17.47,25.498854,0.6181,0.9,20.9285,8.076,18.96,0.0,0.0,0.05352584413439865
157,2018,11,30.25,122.5,18.82867,18.10895,0.2818,0.9,23.143,7.813,19.48,0.0,0.0,0.0559228607213591
158,2018,11,30.25,123.25,21.12667,2.646646,0.0924,0.9,33.533,6.415,20.906,15.96,5.97,6.321962142360127
159,2018,11,30.25,123.5,21.391,1.2504383,0.1032,0.9,33.567,6.694,21.184,48.24,3.59,9.935839935784228
160,2018,11,30.0,122.5,19.09066,9.345788,0.2742,0.9,26.458,7.536,19.856,0.0,0.0,0.06262740461141458
161,2018,11,30.0,123.0,20.82366,3.060252,0.0692,0.9,33.327,7.285,21.204,35.2,0.0,0.9822740035577904
162,2018,11,30.0,123.25,21.31432,0.81158465,0.1007,0.9,33.468,7.179,21.382,18.34,9.09,8.54530981442194
163,2018,11,30.0,123.5,21.56033,0.9397849,0.1092,0.9,33.506,6.964,21.207,16.9,3.89,6.024973055013494
164,2018,11,27.0,121.75,22.86465,2.0600815,0.1124,0.9,33.4165,7.1245,21.2055,17.61,0.0,32.551914331734366
165,2018,11,30.0,123.0,20.82366,3.060252,0.0692,0.9,33.327,7.285,21.204,4.82,0.0,0.9822740035577904
166,2018,11,29.75,122.5,19.381,13.784134,0.1758,0.9,31.055,7.232,19.785,0.0,0.0,0.44247095092725663
167,2018,11,29.75,122.75,20.35165,3.3034215,0.0188,0.9,31.462,7.142,20.597,5.41,1.52,1.8895241531888431
168,2018,11,29.75,123.0,21.20333,1.7313261,0.0429,0.9,33.301,7.023,21.055,37.15,3.15,3.389826835843217
169,2018,11,29.75,123.25,21.52566,0.96591234,0.0825,0.9,33.231,7.104,20.935,21.37,7.52,6.887612757871683
170,2018,11,29.5,122.0,18.73565,21.581131,0.2394,0.9,29.3885,7.132,20.2575,0.0,0.0,0.05780703773325646
171,2018,11,29.75,122.25,19.11965,24.708593,0.399,0.9,30.273,7.113,30.273,0.0,0.0,0.2898594024651189
172,2018,11,29.25,122.0,18.54632,21.375622,0.1279,0.9,32.9585,7.061,20.772,0.0,0.0,0.0
173,2018,11,29.5,122.25,18.94033,19.65759,0.2394,0.9,27.315,7.122,19.918,0.0,0.0,0.02899641234753947
174,2018,11,29.5,122.5,19.547,9.374456,0.0928,0.9,30.324,6.84,20.521,0.0,0.0,0.22066035250076865
175,2018,11,29.5,122.75,20.76064,2.1729872,0.0001,0.9,32.686,7.018,20.609,23.07,0.0,1.612626599922303
176,2018,11,29.5,123.25,21.77166,0.9008629,0.0654,0.9,33.189,6.963,20.692,6.42,0.0,0.9030519947367139
177,2018,11,29.5,122.25,18.94033,19.65759,0.2394,0.9,27.315,7.122,19.918,0.0,0.0,0.02899641234753947
178,2018,11,29.5,122.5,19.547,9.374456,0.0928,0.9,30.324,6.84,20.521,0.0,0.0,0.22066035250076865
179,2018,11,29.25,122.25,19.09866,16.535494,0.1279,0.9,26.882,7.316,19.735,0.0,0.0,0.0
180,2018,11,29.25,122.5,20.00332,5.204507,0.0146,0.9,30.568,6.864,20.665,0.0,0.0,0.08015298489847678
181,2018,11,29.25,122.75,21.22198,1.8544279,0.0003,0.9,33.196,6.981,20.843,35.77,4.23,3.3086723221326277
182,2018,11,29.25,123.0,21.81634,1.0146958,0.0292,0.9,33.509,7.144,20.533,76.46,9.11,7.307131020763396
183,2018,11,29.25,123.25,22.03433,0.88602555,0.0648,0.9,33.824,7.015,21.237,64.98,0.0,0.9921436133862931
184,2018,11,29.0,122.0,18.76766,19.71854,0.0638,0.9,30.116,7.2725,19.9495,0.0,0.0,0.0
185,2018,11,29.0,121.75,18.53967,17.682829,0.0638,0.9,26.408,7.53,18.662,0.0,0.0,0.026414070506829423
186,2018,11,29.0,122.25,19.48965,5.487112,0.0448,0.9,27.576,7.223,20.638,0.0,0.0,0.02874940149637517
187,2018,11,29.0,122.75,21.58032,1.9020804,0.0091,0.9,33.984,6.614,20.314,139.78,119.95,59.02189172950615
188,2018,11,29.0,123.0,22.08132,1.2759699,0.0308,0.9,33.937,6.82,21.457,54.95,106.67,58.03125413525312
189,2018,11,29.0,122.0,18.76766,19.71854,0.0638,0.9,30.7565,7.0215,21.0475,0.0,0.0,0.0
190,2018,11,29.0,122.25,19.48965,5.487112,0.0448,0.9,27.576,7.223,20.638,0.0,0.0,0.02874940149637517
191,2018,11,28.75,121.75,18.646,27.102251,0.0853,0.9,27.038,7.557,19.253,0.0,0.0,0.026414070506829423
192,2018,11,28.75,122.0,19.03265,21.092049,0.0883,0.9,27.95,7.343,19.706,0.0,0.0,0.0
193,2018,11,28.75,122.25,19.94467,3.8649037,0.0771,0.9,27.856,7.197,20.798,10.75,0.0,0.2519427592451102
194,2018,11,28.75,122.5,21.12167,2.0047753,0.0558,0.9,33.873,6.81,20.344,0.0,37.66,85.83590269828805
195,2018,11,28.75,122.75,21.98132,1.0874908,0.0367,0.9,33.905,6.816,21.279,5.35,145.96,74.99258437663994
196,2018,11,28.75,122.0,19.03265,21.092049,0.0883,0.9,27.95,7.343,19.706,0.0,0.0,0.0
197,2018,11,28.5,121.75,18.85665,20.58937,0.0921,0.9,27.049,7.961,19.594,0.0,0.0,0.3870941808049606
198,2018,11,28.5,122.0,19.48965,10.753979,0.102,0.9,28.841,7.725,20.373,14.48,16.02,6.917726130713664
199,2018,11,28.5,122.5,21.74764,1.1906868,0.0744,0.9,31.955,7.496,21.156,35.25,96.69,89.99423252172909
200,2018,11,28.5,122.75,22.35067,1.0177239,0.0437,0.9,34.276,7.078,22.898,46.55,238.18,120.23710267581907
201,2018,11,28.25,121.75,19.28466,15.23822,0.116,0.9,27.762,7.931,20.075,0.0,0.0,0.7359695694793258
202,2018,11,28.25,122.0,20.215,6.5009685,0.1142,0.9,28.905,7.727,20.849,0.0,16.75,12.187550896652997
203,2018,11,28.25,122.25,21.53967,3.0940173,0.1158,0.9,30.618,7.541,21.173,734.12,83.58,11.16983896011414
204,2018,11,28.25,122.5,22.31133,0.63182455,0.0982,0.9,32.565,7.489,19.335,155.5,59.47,55.02173798608705
205,2018,11,28.0,121.25,19.14932,27.149858,0.1588,0.9,26.788,7.865,19.174,0.0,0.0,1.0954136873506921
206,2018,11,28.0,121.5,19.289,15.576475,0.1432,0.9,28.57,7.797,19.205,0.0,12.56,4.53168291262854
207,2018,11,28.0,121.75,20.08267,7.8328547,0.1403,0.9,29.464,7.625,20.431,47.61,177.75,31.010839815111126
208,2018,11,28.0,122.0,21.232,2.838262,0.1152,0.9,30.067,7.492,21.262,9.01,1.28,3.7834478125306923
209,2018,11,28.0,122.25,22.28866,1.2773621,0.1146,0.9,32.083,7.493,19.762,68.46,120.21,88.39379362221962
210,2018,11,28.0,121.5,19.289,15.576475,0.1432,0.9,28.57,7.797,19.205,0.0,0.0,4.53168291262854
211,2018,11,28.0,121.75,20.08267,7.8328547,0.1403,0.9,29.464,7.625,20.431,0.0,8.31,31.010839815111126
212,2018,11,27.75,121.0,19.19332,13.091992,0.2107,0.9,27.106,7.861,18.916,0.0,0.0,0.22421617171577202
213,2018,11,27.75,121.25,19.40466,15.457613,0.1835,0.9,27.48,7.942,18.777,0.0,0.0,0.28266205906789077
214,2018,11,27.75,121.5,20.02465,7.2958016,0.1622,0.9,29.75,7.509,19.785,0.0,0.0,0.40530441684387863
215,2018,11,27.75,121.75,21.117,2.8789334,0.1526,0.9,31.653,7.334,20.956,32.6,18.25,19.97157614289484
216,2018,11,27.75,122.0,22.15267,0.59354,0.1413,0.9,32.419,7.489,20.547,300.6,216.69,87.40764427278849
